LAT,LON,YEAR,MONTH,DAY,qv2m,prectotcorr,ws10m,ts
23.5,87.5,2010,4,19,12.62,0.0,3.16,36.57
23.5,88.125,2010,4,19,14.6,0.0,5.07,37.27
24.0,85.0,2010,4,19,4.66,0.0,4.76,34.77
24.0,85.625,2010,4,19,5.76,0.0,4.4,34.77
24.0,86.25,2010,4,19,8.19,0.0,4.04,35.78
24.0,86.875,2010,4,19,10.13,0.0,3.97,36.58
24.0,87.5,2010,4,19,11.2,0.04,3.44,36.99
24.0,88.125,2010,4,19,13.38,0.05,4.08,36.98
22.5,85.0,2010,4,20,4.96,0.0,4.66,37.04
22.5,85.625,2010,4,20,4.9,0.0,4.44,37.26
22.5,86.25,2010,4,20,4.9,0.0,4.2,38.06
22.5,86.875,2010,4,20,5.82,0.0,3.18,38.1
22.5,87.5,2010,4,20,11.8,0.0,3.15,36.83
22.5,88.125,2010,4,20,15.76,0.0,5.89,36.65
23.0,85.0,2010,4,20,4.88,0.0,5.0,35.57
23.0,85.625,2010,4,20,4.81,0.0,4.73,37.15
23.0,86.25,2010,4,20,4.95,0.0,4.36,37.87
23.0,86.875,2010,4,20,6.07,0.0,3.6,37.12
23.0,87.5,2010,4,20,10.24,0.0,2.71,36.3
23.0,88.125,2010,4,20,13.47,0.0,4.85,37.35
23.5,85.0,2010,4,20,4.92,0.0,5.27,34.48
23.5,85.625,2010,4,20,4.99,0.0,5.13,36.26
23.5,86.25,2010,4,20,5.17,0.0,4.68,37.27
23.5,86.875,2010,4,20,5.83,0.0,4.17,37.18
23.5,87.5,2010,4,20,8.0,0.0,2.74,36.44
23.5,88.125,2010,4,20,11.87,0.0,4.29,37.33
24.0,85.0,2010,4,20,5.08,0.0,5.3,35.33
24.0,85.625,2010,4,20,5.37,0.0,5.26,35.63
24.0,86.25,2010,4,20,5.33,0.0,4.93,36.67
24.0,86.875,2010,4,20,5.57,0.0,4.52,37.08
24.0,87.5,2010,4,20,6.25,0.0,3.39,36.93
24.0,88.125,2010,4,20,10.51,0.0,3.69,36.92
22.5,85.0,2010,4,21,4.66,0.0,4.08,37.19
22.5,85.625,2010,4,21,4.51,0.0,3.83,37.42
22.5,86.25,2010,4,21,4.62,0.0,3.25,38.05
22.5,86.875,2010,4,21,6.57,0.0,2.77,38.56
22.5,87.5,2010,4,21,10.53,0.0,3.43,36.8
22.5,88.125,2010,4,21,14.09,0.0,4.91,36.85
23.0,85.0,2010,4,21,4.74,0.0,4.26,36.02
23.0,85.625,2010,4,21,4.52,0.0,3.97,37.49
23.0,86.25,2010,4,21,4.75,0.0,3.2,37.96
23.0,86.875,2010,4,21,6.65,0.0,2.83,37.68
23.0,87.5,2010,4,21,9.8,0.0,2.79,36.66
23.0,88.125,2010,4,21,12.67,0.0,3.85,37.53
23.5,85.0,2010,4,21,4.85,0.0,4.47,35.1
23.5,85.625,2010,4,21,4.7,0.0,4.36,36.78
23.5,86.25,2010,4,21,4.85,0.0,3.71,37.58
23.5,86.875,2010,4,21,6.03,0.0,2.95,37.65
23.5,87.5,2010,4,21,8.1,0.0,2.56,37.04
23.5,88.125,2010,4,21,11.83,0.0,3.38,37.6
24.0,85.0,2010,4,21,4.97,0.0,4.48,35.87
24.0,85.625,2010,4,21,5.03,0.0,4.39,36.13
24.0,86.25,2010,4,21,4.93,0.0,3.99,37.13
24.0,86.875,2010,4,21,5.41,0.0,3.29,37.5
24.0,87.5,2010,4,21,6.37,0.0,2.58,37.54
24.0,88.125,2010,4,21,9.83,0.0,2.78,37.38
22.5,85.0,2010,4,22,5.73,0.0,3.58,38.05
22.5,85.625,2010,4,22,5.75,0.0,3.1,37.72
22.5,86.25,2010,4,22,6.28,0.0,3.43,37.81
22.5,86.875,2010,4,22,8.53,0.0,3.88,37.67
22.5,87.5,2010,4,22,13.23,0.0,3.71,36.24
22.5,88.125,2010,4,22,16.29,0.0,5.1,36.69
23.0,85.0,2010,4,22,5.59,0.0,4.37,36.4
23.0,85.625,2010,4,22,5.55,0.0,4.12,37.42
23.0,86.25,2010,4,22,6.02,0.0,3.56,37.44
23.0,86.875,2010,4,22,8.86,0.0,3.52,36.98
23.0,87.5,2010,4,22,12.8,0.0,3.11,36.37
23.0,88.125,2010,4,22,14.28,0.0,4.16,37.73
23.5,85.0,2010,4,22,5.51,0.0,4.71,34.97
23.5,85.625,2010,4,22,5.53,0.0,4.77,36.55
23.5,86.25,2010,4,22,5.67,0.0,4.04,36.97
23.5,86.875,2010,4,22,7.71,0.0,3.35,36.75
23.5,87.5,2010,4,22,11.7,0.0,2.8,36.79
23.5,88.125,2010,4,22,13.14,0.0,3.56,37.9
24.0,85.0,2010,4,22,5.48,0.0,4.78,35.55
24.0,85.625,2010,4,22,5.65,0.0,4.94,35.74
24.0,86.25,2010,4,22,5.49,0.0,4.65,36.46
24.0,86.875,2010,4,22,5.85,0.0,3.66,36.45
24.0,87.5,2010,4,22,9.19,0.0,2.91,37.07
24.0,88.125,2010,4,22,11.96,0.0,3.06,37.69
22.5,85.0,2010,4,23,5.29,0.0,2.44,37.47
22.5,85.625,2010,4,23,6.94,0.0,2.62,36.57
22.5,86.25,2010,4,23,10.48,0.0,3.41,37.33
22.5,86.875,2010,4,23,14.44,0.0,3.88,37.7
22.5,87.5,2010,4,23,17.53,0.0,5.15,35.5
22.5,88.125,2010,4,23,18.02,0.0,6.37,34.75
23.0,85.0,2010,4,23,4.98,0.0,2.42,36.12
23.0,85.625,2010,4,23,5.6,0.0,2.6,36.45
23.0,86.25,2010,4,23,9.28,0.0,2.81,36.91
23.0,86.875,2010,4,23,13.65,0.0,3.47,37.13
23.0,87.5,2010,4,23,16.18,0.0,4.15,36.43
23.0,88.125,2010,4,23,16.9,0.0,5.81,36.33
23.5,85.0,2010,4,23,4.8,0.0,2.62,34.85
23.5,85.625,2010,4,23,5.17,0.0,2.19,35.88
23.5,86.25,2010,4,23,7.38,0.0,1.89,36.44
23.5,86.875,2010,4,23,12.09,0.0,2.54,37.13
23.5,87.5,2010,4,23,14.45,0.0,3.23,37.42
23.5,88.125,2010,4,23,15.71,0.0,4.9,37.56
24.0,85.0,2010,4,23,4.76,0.0,2.64,35.13
24.0,85.625,2010,4,23,5.17,0.0,2.53,35.15
24.0,86.25,2010,4,23,5.37,0.0,1.81,36.01
24.0,86.875,2010,4,23,8.75,0.0,1.58,36.77
24.0,87.5,2010,4,23,11.98,0.0,2.44,37.72
24.0,88.125,2010,4,23,14.3,0.0,3.94,37.95
22.5,85.0,2010,4,24,6.67,0.0,2.1,37.63
22.5,85.625,2010,4,24,9.1,0.05,2.47,37.54
22.5,86.25,2010,4,24,11.09,0.22,2.59,38.35
22.5,86.875,2010,4,24,13.85,0.27,3.41,38.72
22.5,87.5,2010,4,24,16.54,0.12,5.16,36.4
22.5,88.125,2010,4,24,17.19,0.1,6.13,35.73
23.0,85.0,2010,4,24,5.38,0.0,1.91,36.46
23.0,85.625,2010,4,24,8.05,0.0,1.4,37.72
23.0,86.25,2010,4,24,10.79,0.14,1.87,38.53
23.0,86.875,2010,4,24,13.44,0.28,2.63,38.46
23.0,87.5,2010,4,24,15.58,0.37,3.91,37.11
23.0,88.125,2010,4,24,16.05,0.36,5.33,37.05
23.5,85.0,2010,4,24,4.74,0.0,2.45,34.96
23.5,85.625,2010,4,24,6.99,0.0,1.85,36.7
23.5,86.25,2010,4,24,9.85,0.06,1.77,38.01
23.5,86.875,2010,4,24,12.36,0.2,2.01,38.49
23.5,87.5,2010,4,24,14.38,0.9,3.07,37.74
23.5,88.125,2010,4,24,15.05,1.13,4.54,37.8
24.0,85.0,2010,4,24,4.62,0.0,2.56,35.19
24.0,85.625,2010,4,24,5.99,0.0,2.26,35.58
24.0,86.25,2010,4,24,8.51,0.01,2.14,37.0
24.0,86.875,2010,4,24,10.69,0.07,2.09,37.93
24.0,87.5,2010,4,24,12.68,1.3,2.62,37.94
24.0,88.125,2010,4,24,14.03,2.09,3.71,37.83
22.5,85.0,2010,4,25,4.13,0.19,2.21,36.59
22.5,85.625,2010,4,25,5.0,0.28,2.12,36.58
22.5,86.25,2010,4,25,6.38,0.26,2.94,37.39
22.5,86.875,2010,4,25,9.39,0.04,3.85,37.91
22.5,87.5,2010,4,25,13.4,0.06,4.23,36.72
22.5,88.125,2010,4,25,15.54,0.07,5.55,36.73
23.0,85.0,2010,4,25,3.86,0.14,2.84,35.11
23.0,85.625,2010,4,25,4.24,0.28,3.04,36.22
23.0,86.25,2010,4,25,5.81,0.3,2.86,36.85
23.0,86.875,2010,4,25,9.39,0.06,2.97,37.18
23.0,87.5,2010,4,25,12.28,0.13,3.3,36.77
23.0,88.125,2010,4,25,13.35,0.5,4.41,37.71
23.5,85.0,2010,4,25,3.87,0.07,3.69,33.68
23.5,85.625,2010,4,25,4.15,0.16,3.92,35.08
23.5,86.25,2010,4,25,5.29,0.22,3.47,35.88
23.5,86.875,2010,4,25,8.65,0.18,3.17,36.69
23.5,87.5,2010,4,25,10.91,0.22,2.85,36.95
23.5,88.125,2010,4,25,11.89,1.1,3.6,37.54
24.0,85.0,2010,4,25,3.94,0.02,3.72,34.08
24.0,85.625,2010,4,25,4.33,0.07,3.99,34.15
24.0,86.25,2010,4,25,4.39,0.13,3.74,35.06
24.0,86.875,2010,4,25,6.09,0.37,3.39,35.88
24.0,87.5,2010,4,25,8.84,0.34,3.05,36.75
24.0,88.125,2010,4,25,10.86,1.18,3.14,37.01
22.5,85.0,2010,4,26,7.88,0.0,2.28,36.52
22.5,85.625,2010,4,26,9.92,0.0,3.04,37.17
22.5,86.25,2010,4,26,11.65,0.06,4.08,38.31
22.5,86.875,2010,4,26,13.48,0.9,5.04,38.12
22.5,87.5,2010,4,26,16.09,3.21,6.56,35.24
22.5,88.125,2010,4,26,17.17,4.82,7.09,34.41
23.0,85.0,2010,4,26,5.33,0.0,1.55,35.91
23.0,85.625,2010,4,26,7.79,0.0,2.37,37.27
23.0,86.25,2010,4,26,10.68,0.06,3.39,38.09
23.0,86.875,2010,4,26,12.97,0.82,4.15,38.04
23.0,87.5,2010,4,26,15.31,3.17,5.49,36.14
23.0,88.125,2010,4,26,16.25,4.93,6.58,35.66
23.5,85.0,2010,4,26,4.16,0.0,2.41,35.16
23.5,85.625,2010,4,26,5.71,0.0,2.58,36.27
23.5,86.25,2010,4,26,8.89,0.06,2.94,37.36
23.5,86.875,2010,4,26,12.11,0.77,3.6,37.97
23.5,87.5,2010,4,26,14.48,3.2,4.33,37.08
23.5,88.125,2010,4,26,15.71,5.49,5.44,36.38
24.0,85.0,2010,4,26,4.06,0.0,2.7,35.33
24.0,85.625,2010,4,26,4.7,0.0,2.73,35.46
24.0,86.25,2010,4,26,6.63,0.05,2.6,36.68
24.0,86.875,2010,4,26,10.44,0.72,2.82,37.74
24.0,87.5,2010,4,26,13.26,2.98,3.49,37.83
24.0,88.125,2010,4,26,15.41,5.68,4.13,36.72
22.5,85.0,2010,4,27,8.51,0.07,1.93,36.97
22.5,85.625,2010,4,27,10.63,0.4,2.9,37.23
22.5,86.25,2010,4,27,12.5,2.82,3.89,37.71
22.5,86.875,2010,4,27,14.99,6.87,4.25,36.39
22.5,87.5,2010,4,27,16.43,5.83,4.73,34.38
22.5,88.125,2010,4,27,16.49,3.89,5.24,34.3
23.0,85.0,2010,4,27,7.08,0.13,2.38,35.67
23.0,85.625,2010,4,27,9.76,0.67,2.51,36.99
23.0,86.25,2010,4,27,12.17,4.38,3.34,37.15
23.0,86.875,2010,4,27,14.76,10.12,3.42,35.04
23.0,87.5,2010,4,27,16.12,9.01,3.27,34.21
23.0,88.125,2010,4,27,16.02,5.4,3.62,34.63
23.5,85.0,2010,4,27,6.44,0.16,2.81,34.68
23.5,85.625,2010,4,27,9.02,0.91,2.45,36.18
23.5,86.25,2010,4,27,11.71,5.05,2.7,36.5
23.5,86.875,2010,4,27,14.24,10.96,3.05,34.73
23.5,87.5,2010,4,27,15.7,10.41,2.57,34.18
23.5,88.125,2010,4,27,15.8,6.43,2.18,34.54
24.0,85.0,2010,4,27,6.04,0.12,3.04,35.56
24.0,85.625,2010,4,27,8.61,0.85,2.77,35.63
24.0,86.25,2010,4,27,11.25,4.12,2.5,36.55
24.0,86.875,2010,4,27,13.7,8.74,3.38,35.26
24.0,87.5,2010,4,27,15.15,8.85,3.29,34.13
24.0,88.125,2010,4,27,15.86,6.25,2.81,33.74
22.5,85.0,2010,4,28,11.14,4.81,2.34,37.94
22.5,85.625,2010,4,28,12.73,4.74,2.56,37.99
22.5,86.25,2010,4,28,14.57,5.49,3.34,37.24
22.5,86.875,2010,4,28,17.46,8.6,3.58,34.49
22.5,87.5,2010,4,28,18.45,8.74,3.8,33.33
22.5,88.125,2010,4,28,18.69,7.93,4.01,33.03
23.0,85.0,2010,4,28,10.99,8.36,3.23,35.92
23.0,85.625,2010,4,28,12.91,8.25,2.78,37.26
23.0,86.25,2010,4,28,15.33,8.9,3.19,35.46
23.0,86.875,2010,4,28,17.71,11.26,2.83,33.03
23.0,87.5,2010,4,28,18.26,10.9,2.75,33.07
23.0,88.125,2010,4,28,18.31,9.18,3.06,33.25
23.5,85.0,2010,4,28,11.08,8.59,3.61,34.49
23.5,85.625,2010,4,28,12.99,9.36,3.02,35.79
23.5,86.25,2010,4,28,15.49,10.68,2.84,33.87
23.5,86.875,2010,4,28,17.36,12.06,2.44,32.44
23.5,87.5,2010,4,28,17.9,11.35,2.21,32.85
23.5,88.125,2010,4,28,17.78,8.96,2.45,33.39
24.0,85.0,2010,4,28,10.98,4.83,3.98,35.57
24.0,85.625,2010,4,28,12.66,6.5,3.49,35.17
24.0,86.25,2010,4,28,14.39,8.29,2.8,34.25
24.0,86.875,2010,4,28,16.07,9.8,2.58,32.64
24.0,87.5,2010,4,28,17.09,9.65,2.1,32.46
24.0,88.125,2010,4,28,17.05,7.11,2.1,33.39
22.5,85.0,2010,4,29,13.89,3.04,2.78,35.57
22.5,85.625,2010,4,29,14.64,4.02,2.88,35.06
22.5,86.25,2010,4,29,15.74,3.78,3.0,34.51
22.5,86.875,2010,4,29,17.26,1.94,3.64,33.85
22.5,87.5,2010,4,29,17.61,1.79,3.96,33.41
22.5,88.125,2010,4,29,18.08,2.12,3.48,32.88
23.0,85.0,2010,4,29,14.16,1.93,2.44,33.22
23.0,85.625,2010,4,29,15.18,2.85,2.42,34.16
23.0,86.25,2010,4,29,16.2,3.05,2.88,34.09
23.0,86.875,2010,4,29,17.24,3.03,3.28,33.27
23.0,87.5,2010,4,29,17.42,3.02,3.04,33.21
23.0,88.125,2010,4,29,17.51,3.13,2.66,33.17
23.5,85.0,2010,4,29,13.49,0.97,2.78,32.64
23.5,85.625,2010,4,29,14.87,1.26,2.81,33.68
23.5,86.25,2010,4,29,15.91,1.7,3.2,33.87
23.5,86.875,2010,4,29,16.97,3.32,3.23,32.98
23.5,87.5,2010,4,29,17.34,3.74,2.74,32.51
23.5,88.125,2010,4,29,17.41,3.63,2.55,32.59
24.0,85.0,2010,4,29,12.58,1.06,3.06,34.97
24.0,85.625,2010,4,29,14.16,0.77,3.09,34.21
24.0,86.25,2010,4,29,15.49,1.23,3.39,33.61
24.0,86.875,2010,4,29,16.61,2.87,3.33,32.64
24.0,87.5,2010,4,29,17.21,3.53,2.66,31.9
24.0,88.125,2010,4,29,17.26,3.03,2.37,32.41
22.5,85.0,2010,4,30,13.29,0.08,4.22,35.8
22.5,85.625,2010,4,30,13.85,0.13,3.89,35.61
22.5,86.25,2010,4,30,14.52,0.21,3.35,35.62
22.5,86.875,2010,4,30,15.72,0.28,3.23,35.04
22.5,87.5,2010,4,30,16.95,0.63,4.04,33.63
22.5,88.125,2010,4,30,17.67,1.7,3.82,32.39
23.0,85.0,2010,4,30,13.5,0.01,3.92,33.76
23.0,85.625,2010,4,30,14.31,0.03,3.2,34.82
23.0,86.25,2010,4,30,15.02,0.08,3.03,35.4
23.0,86.875,2010,4,30,16.02,0.18,3.23,34.69
23.0,87.5,2010,4,30,16.49,0.86,3.45,34.1
23.0,88.125,2010,4,30,16.7,2.02,3.28,33.58
23.5,85.0,2010,4,30,12.99,0.01,3.86,33.42
23.5,85.625,2010,4,30,14.04,0.02,3.18,34.18
23.5,86.25,2010,4,30,14.86,0.08,3.37,35.09
23.5,86.875,2010,4,30,15.7,0.24,3.24,34.92
23.5,87.5,2010,4,30,16.27,1.15,2.91,34.1
23.5,88.125,2010,4,30,16.15,2.1,2.77,34.07
24.0,85.0,2010,4,30,12.06,0.01,3.93,35.6
24.0,85.625,2010,4,30,13.51,0.03,3.71,34.84
24.0,86.25,2010,4,30,14.64,0.11,3.4,34.81
24.0,86.875,2010,4,30,15.54,0.41,3.21,34.29
24.0,87.5,2010,4,30,16.02,1.65,2.68,33.6
24.0,88.125,2010,4,30,16.05,2.81,2.48,33.84
22.5,85.0,2010,5,1,11.17,0.11,5.52,36.1
22.5,85.625,2010,5,1,11.79,0.06,6.53,35.64
22.5,86.25,2010,5,1,12.37,0.03,6.72,35.87
22.5,86.875,2010,5,1,13.58,0.12,5.81,35.5
22.5,87.5,2010,5,1,15.3,0.23,5.86,34.91
22.5,88.125,2010,5,1,16.87,0.57,5.31,33.72
23.0,85.0,2010,5,1,11.17,0.25,4.15,34.9
23.0,85.625,2010,5,1,11.81,0.15,4.74,35.9
23.0,86.25,2010,5,1,12.6,0.07,4.79,36.35
23.0,86.875,2010,5,1,14.1,0.22,4.66,35.37
23.0,87.5,2010,5,1,15.23,0.46,5.2,35.37
23.0,88.125,2010,5,1,16.15,1.35,4.78,34.97
23.5,85.0,2010,5,1,11.09,0.42,3.15,34.6
23.5,85.625,2010,5,1,12.09,0.25,2.8,35.68
23.5,86.25,2010,5,1,13.29,0.12,2.78,36.28
23.5,86.875,2010,5,1,14.63,0.3,3.47,35.86
23.5,87.5,2010,5,1,15.73,0.69,3.8,35.26
23.5,88.125,2010,5,1,16.19,1.83,3.57,35.09
24.0,85.0,2010,5,1,11.29,0.48,3.44,36.17
24.0,85.625,2010,5,1,12.6,0.28,3.69,36.07
24.0,86.25,2010,5,1,13.84,0.12,3.6,36.37
24.0,86.875,2010,5,1,15.23,0.33,3.52,35.62
24.0,87.5,2010,5,1,16.3,1.01,3.2,34.6
24.0,88.125,2010,5,1,16.78,1.97,3.15,34.26
22.5,85.0,2010,5,2,10.56,0.16,4.77,32.99
22.5,85.625,2010,5,2,11.55,0.54,5.2,32.64
22.5,86.25,2010,5,2,12.59,1.43,5.1,33.03
22.5,86.875,2010,5,2,14.41,2.93,4.64,32.98
22.5,87.5,2010,5,2,16.53,5.37,4.21,32.99
22.5,88.125,2010,5,2,17.94,7.72,3.75,32.86
23.0,85.0,2010,5,2,10.38,0.03,4.77,32.25
23.0,85.625,2010,5,2,11.81,0.14,4.73,33.08
23.0,86.25,2010,5,2,13.41,0.41,4.68,33.27
23.0,86.875,2010,5,2,14.85,1.43,4.56,32.53
23.0,87.5,2010,5,2,16.31,4.45,4.28,32.52
23.0,88.125,2010,5,2,17.47,7.75,3.21,33.36
23.5,85.0,2010,5,2,10.5,0.02,4.59,32.05
23.5,85.625,2010,5,2,12.52,0.03,3.72,32.87
23.5,86.25,2010,5,2,14.31,0.07,3.68,33.13
23.5,86.875,2010,5,2,15.53,0.72,3.52,32.57
23.5,87.5,2010,5,2,17.06,3.31,3.61,31.83
23.5,88.125,2010,5,2,17.49,6.11,2.86,33.34
24.0,85.0,2010,5,2,11.17,0.06,3.3,34.07
24.0,85.625,2010,5,2,13.65,0.04,3.37,33.49
24.0,86.25,2010,5,2,14.78,0.02,3.86,33.66
24.0,86.875,2010,5,2,16.15,0.41,3.66,32.52
24.0,87.5,2010,5,2,17.54,2.21,3.56,31.35
24.0,88.125,2010,5,2,17.81,4.05,3.05,32.39
22.5,85.0,2010,5,3,11.8,0.69,2.16,32.91
22.5,85.625,2010,5,3,13.0,1.14,1.86,31.72
22.5,86.25,2010,5,3,14.97,3.24,2.19,30.36
22.5,86.875,2010,5,3,17.72,7.57,2.31,29.07
22.5,87.5,2010,5,3,18.77,9.56,2.67,28.9
22.5,88.125,2010,5,3,19.13,11.83,3.31,28.69
23.0,85.0,2010,5,3,10.59,0.56,1.72,31.96
23.0,85.625,2010,5,3,11.95,0.84,1.91,32.05
23.0,86.25,2010,5,3,14.62,2.54,2.59,30.77
23.0,86.875,2010,5,3,17.22,7.03,2.57,29.06
23.0,87.5,2010,5,3,18.44,12.43,2.74,28.61
23.0,88.125,2010,5,3,18.71,15.69,2.73,28.63
23.5,85.0,2010,5,3,9.79,0.56,1.87,31.76
23.5,85.625,2010,5,3,11.39,1.07,2.14,31.6
23.5,86.25,2010,5,3,14.45,3.12,2.87,30.63
23.5,86.875,2010,5,3,16.84,7.84,2.6,29.46
23.5,87.5,2010,5,3,18.34,13.54,2.48,28.68
23.5,88.125,2010,5,3,18.71,16.42,1.95,28.9
24.0,85.0,2010,5,3,9.42,0.59,2.55,33.55
24.0,85.625,2010,5,3,11.21,1.21,2.56,32.18
24.0,86.25,2010,5,3,14.0,3.53,2.87,31.11
24.0,86.875,2010,5,3,16.67,8.28,2.64,29.48
24.0,87.5,2010,5,3,17.95,11.23,2.28,28.62
24.0,88.125,2010,5,3,18.45,11.82,2.21,29.03
22.5,85.0,2010,5,4,13.96,10.23,4.23,31.93
22.5,85.625,2010,5,4,14.0,9.93,4.12,31.56
22.5,86.25,2010,5,4,15.1,7.65,4.36,30.06
22.5,86.875,2010,5,4,16.78,7.43,4.2,28.83
22.5,87.5,2010,5,4,17.81,5.91,4.51,29.21
22.5,88.125,2010,5,4,18.24,6.86,4.54,29.14
23.0,85.0,2010,5,4,13.59,13.99,4.47,30.47
23.0,85.625,2010,5,4,14.06,13.66,4.29,31.15
23.0,86.25,2010,5,4,15.31,12.16,4.45,30.0
23.0,86.875,2010,5,4,16.9,13.49,4.21,28.83
23.0,87.5,2010,5,4,17.84,9.26,4.18,29.01
23.0,88.125,2010,5,4,18.06,9.24,4.34,29.04
23.5,85.0,2010,5,4,12.3,13.93,4.61,30.8
23.5,85.625,2010,5,4,13.41,13.93,4.32,30.98
23.5,86.25,2010,5,4,15.29,13.39,4.75,29.73
23.5,86.875,2010,5,4,17.05,15.07,4.43,29.04
23.5,87.5,2010,5,4,17.9,10.82,4.13,29.18
23.5,88.125,2010,5,4,17.91,8.86,4.22,29.23
24.0,85.0,2010,5,4,11.19,9.29,3.96,33.35
24.0,85.625,2010,5,4,12.77,9.71,3.58,32.3
24.0,86.25,2010,5,4,14.96,9.58,4.53,30.71
24.0,86.875,2010,5,4,16.74,10.36,4.47,29.82
24.0,87.5,2010,5,4,17.75,8.13,4.07,29.65
24.0,88.125,2010,5,4,17.61,5.45,4.01,29.92
22.5,85.0,2010,5,5,14.87,8.91,4.69,31.25
22.5,85.625,2010,5,5,15.31,11.34,4.79,30.95
22.5,86.25,2010,5,5,15.79,15.12,4.0,31.03
22.5,86.875,2010,5,5,16.68,18.78,3.62,31.2
22.5,87.5,2010,5,5,17.52,14.92,4.04,30.99
22.5,88.125,2010,5,5,18.01,11.29,3.81,30.06
23.0,85.0,2010,5,5,14.8,11.31,4.91,29.47
23.0,85.625,2010,5,5,15.44,10.59,4.5,30.24
23.0,86.25,2010,5,5,15.86,8.83,3.77,30.68
23.0,86.875,2010,5,5,16.36,10.09,3.65,31.23
23.0,87.5,2010,5,5,16.99,12.14,3.89,31.14
23.0,88.125,2010,5,5,17.49,12.69,3.55,30.62
23.5,85.0,2010,5,5,14.56,11.25,5.14,28.97
23.5,85.625,2010,5,5,15.36,10.13,4.45,29.47
23.5,86.25,2010,5,5,15.7,7.25,3.81,30.22
23.5,86.875,2010,5,5,16.13,6.4,3.62,31.1
23.5,87.5,2010,5,5,16.79,10.2,3.54,31.0
23.5,88.125,2010,5,5,17.22,12.83,3.36,30.85
24.0,85.0,2010,5,5,14.04,7.59,5.1,30.92
24.0,85.625,2010,5,5,14.76,7.34,4.52,30.55
24.0,86.25,2010,5,5,15.28,5.69,3.77,31.0
24.0,86.875,2010,5,5,15.94,4.75,3.38,31.12
24.0,87.5,2010,5,5,16.69,7.93,3.08,30.87
24.0,88.125,2010,5,5,16.95,9.71,3.02,31.28
22.5,85.0,2010,5,6,15.29,3.22,3.54,31.93
22.5,85.625,2010,5,6,15.53,4.93,3.89,31.29
22.5,86.25,2010,5,6,16.05,6.88,3.83,31.16
22.5,86.875,2010,5,6,17.77,9.84,3.95,29.83
22.5,87.5,2010,5,6,18.94,16.81,4.13,28.34
22.5,88.125,2010,5,6,18.66,19.02,3.5,27.84
23.0,85.0,2010,5,6,14.99,1.8,3.69,30.43
23.0,85.625,2010,5,6,15.42,3.03,3.87,31.26
23.0,86.25,2010,5,6,16.12,4.11,3.88,31.56
23.0,86.875,2010,5,6,17.51,5.17,3.92,30.17
23.0,87.5,2010,5,6,18.55,11.35,3.6,28.33
23.0,88.125,2010,5,6,18.33,16.81,2.94,27.7
23.5,85.0,2010,5,6,14.29,0.73,4.18,30.28
23.5,85.625,2010,5,6,15.15,1.65,4.4,30.82
23.5,86.25,2010,5,6,15.92,2.64,4.4,31.61
23.5,86.875,2010,5,6,17.32,3.71,4.18,30.41
23.5,87.5,2010,5,6,18.19,8.7,3.38,28.35
23.5,88.125,2010,5,6,17.99,14.21,2.75,27.87
24.0,85.0,2010,5,6,13.79,0.17,4.36,32.51
24.0,85.625,2010,5,6,14.96,0.77,4.69,31.32
24.0,86.25,2010,5,6,15.89,1.75,4.81,31.56
24.0,86.875,2010,5,6,17.11,3.33,4.56,30.38
24.0,87.5,2010,5,6,17.75,7.44,3.54,28.42
24.0,88.125,2010,5,6,17.71,11.17,2.95,28.38
22.5,85.0,2010,5,7,16.25,7.0,2.39,32.17
22.5,85.625,2010,5,7,16.66,8.61,2.29,31.85
22.5,86.25,2010,5,7,16.93,11.92,1.92,32.04
22.5,86.875,2010,5,7,18.1,13.92,3.09,31.24
22.5,87.5,2010,5,7,18.96,20.01,3.01,30.02
22.5,88.125,2010,5,7,19.01,25.66,2.6,29.36
23.0,85.0,2010,5,7,15.58,4.73,2.12,30.92
23.0,85.625,2010,5,7,16.3,6.87,1.87,31.81
23.0,86.25,2010,5,7,17.03,11.23,2.02,31.92
23.0,86.875,2010,5,7,18.08,14.21,2.87,30.99
23.0,87.5,2010,5,7,18.86,19.19,2.58,30.04
23.0,88.125,2010,5,7,18.76,22.41,2.3,29.59
23.5,85.0,2010,5,7,14.75,4.28,2.82,31.07
23.5,85.625,2010,5,7,15.76,6.15,2.14,31.63
23.5,86.25,2010,5,7,16.69,9.69,2.54,31.72
23.5,86.875,2010,5,7,17.87,12.5,2.76,30.85
23.5,87.5,2010,5,7,18.59,15.65,2.31,30.02
23.5,88.125,2010,5,7,18.24,17.42,2.12,29.88
24.0,85.0,2010,5,7,14.51,7.13,3.48,31.92
24.0,85.625,2010,5,7,15.56,8.21,2.89,31.48
24.0,86.25,2010,5,7,16.43,9.21,2.65,31.69
24.0,86.875,2010,5,7,17.41,10.4,2.88,30.76
24.0,87.5,2010,5,7,18.01,12.22,2.22,29.95
24.0,88.125,2010,5,7,17.66,13.72,1.95,30.13
22.5,85.0,2010,5,8,15.79,0.98,3.49,33.09
22.5,85.625,2010,5,8,16.32,0.93,3.78,32.79
22.5,86.25,2010,5,8,16.59,1.05,3.29,33.39
22.5,86.875,2010,5,8,17.91,1.62,2.7,33.1
22.5,87.5,2010,5,8,19.04,4.01,3.38,31.98
22.5,88.125,2010,5,8,19.64,7.36,3.92,30.67
23.0,85.0,2010,5,8,14.88,1.5,3.16,31.6
23.0,85.625,2010,5,8,15.51,1.17,3.05,32.67
23.0,86.25,2010,5,8,16.42,1.17,2.62,33.37
23.0,86.875,2010,5,8,17.66,1.77,2.27,32.68
